+----------------------------+---------------------------------------------------------+------------+-------------+
| NOTE: The Hardness and Resistance values are the raw base values in the fields                                  |
| of the Block class in question. The actual final values may be different                                        |
| for different states of the block, or they may depend on a TileEntity etc.                                      |
+----------------------------+---------------------------------------------------------+------------+-------------+
| Mod name                   | Registry name                                           |   Hardness |  Resistance |
| Future Versions            | futureversions:soulfirelantern                          |       3.50 |        3.50 |
| Future Versions            | futureversions:soulfiretorch                            |       0.00 |        0.00 |
| Future Versions            | futureversions:soulhanginglantern                       |       2.00 |       10.00 |
| Future Versions            | futureversions:soulsoil                                 |       0.50 |        0.50 |
| Future Versions            | futureversions:soulsoilspread                           |       1.00 |       10.00 |
| Future Versions            | futureversions:stonebrickwall                           |       1.50 |        6.00 |
| Future Versions            | futureversions:stonebrickwallsmooth                     |       1.50 |        6.00 |
| Future Versions            | futureversions:strippedcrimsonhyphae                    |       2.00 |        3.00 |
| Future Versions            | futureversions:strippedcrimsonstem                      |       2.00 |        3.00 |
| Future Versions            | futureversions:strippedwarpedhyphae                     |       2.00 |        3.00 |
| Future Versions            | futureversions:strippedwarpedstem                       |       2.00 |        3.00 |
| Future Versions            | futureversions:target                                   |       0.50 |        0.50 |
| Future Versions            | futureversions:test                                     |       1.50 |        6.00 |
| Future Versions            | futureversions:twistingvines                            |       0.00 |        0.00 |
| Future Versions            | futureversions:unlitsoulcampfire                        |       2.00 |       10.00 |
| Future Versions            | futureversions:wallsoultorch                            |       0.00 |        0.50 |
| Future Versions            | futureversions:warpedfence                              |       2.00 |        3.00 |
| Future Versions            | futureversions:warpedfungi                              |       0.00 |        0.00 |
| Future Versions            | futureversions:warpedfungispawn                         |       1.00 |       10.00 |
| Future Versions            | futureversions:warpedhyphae                             |       2.00 |        3.00 |
| Future Versions            | futureversions:warpednetherwartdrop                     |       1.00 |       10.00 |
| Future Versions            | futureversions:warpednylium                             |       1.00 |        1.00 |
| Future Versions            | futureversions:warpednyliumspread                       |       1.00 |       10.00 |
| Future Versions            | futureversions:warpedplanks                             |       2.00 |        3.00 |
| Future Versions            | futureversions:warpedroots                              |       0.00 |        0.00 |
| Future Versions            | futureversions:warpedslab                               |       2.00 |       15.00 |
| Future Versions            | futureversions:warpedstairs                             |       2.00 |       15.00 |
| Future Versions            | futureversions:warpedstem                               |       2.00 |        3.00 |
| Future Versions            | futureversions:warpedtrapdoor                           |       3.00 |        3.00 |
| Future Versions            | futureversions:warpedwartblock                          |       1.00 |        1.00 |
| Future Versions            | futureversions:weepingvines                             |       0.00 |        0.00 |
| Game of Life 3D            | gameoflife3d:cell_bays                                  |       0.30 |        0.30 |
| Game of Life 3D            | gameoflife3d:cell_conway                                |       0.30 |        0.30 |
